instance,epoch,link0,link1,link2,link3,link4,link5
arm_64,1,5500,7000,6000,6500,7000,5000
arm_65,1,5000,6500,3000,4000,4500,3000
arm_66,1,7000,2500,6500,7000,6500,4000
arm_67,1,3000,7000,5500,3500,3500,4500
arm_68,1,2500,1500,4000,2000,3000,1000
arm_69,1,5000,1000,4000,7000,6500,4000
arm_70,1,4500,1500,1000,7000,3000,6500
arm_71,1,3000,3000,5000,2000,1000,6000
arm_72,1,4000,6000,3500,5500,7000,6000
arm_73,1,1000,1000,6000,6000,5000,2000
arm_74,1,1000,3500,4000,3500,6500,4500
arm_75,1,5500,7000,3500,2500,7000,6500
arm_76,1,3500,4000,2000,1000,6500,6500
arm_77,1,5500,3000,4000,3500,6000,7000
arm_78,1,6500,2000,7000,4500,6500,2000
arm_79,1,2000,4000,2500,2000,7000,4000
arm_80,1,1000,6000,3500,1500,4000,5500
arm_81,1,4000,2500,4500,1000,2500,5000
arm_82,1,5000,6000,1000,4000,4000,4000
arm_83,1,1500,5500,1000,6500,5500,7000
arm_84,1,1000,3000,4000,5500,1500,6000
arm_85,1,1500,3500,3500,7000,3500,4000
arm_86,1,2000,6500,2500,5000,2500,4500
arm_87,1,7000,6000,1500,3000,6500,4500
arm_88,1,4500,4000,3500,5500,6000,4500
arm_89,1,3000,1500,4500,6000,3000,7000
arm_90,1,5000,3500,3500,1500,2500,6500
arm_91,1,5000,6500,1000,2500,4500,2500
arm_92,1,7000,2000,5500,5500,5500,4500
arm_93,1,6000,4000,4000,5500,4500,6000
arm_94,1,3000,5000,3500,6500,5500,6000
arm_95,1,3000,6000,5500,4500,4000,1000
arm_96,1,2000,7000,1000,5500,3500,4000
arm_97,1,2000,6000,3000,4000,4500,2000
arm_98,1,5500,4000,3500,4500,5000,5500
arm_99,1,6500,3500,5000,3000,5500,3000
arm_100,1,6000,3500,1500,1500,3000,6500
arm_101,1,1000,1500,1000,1500,3500,5000
arm_102,1,3000,1500,1000,3000,3500,2000
arm_103,1,5500,4000,4500,6000,1500,3500
arm_104,1,6000,6000,4000,3500,2500,4500
arm_105,1,7000,2000,6500,2500,5000,4000
arm_106,1,4000,7000,5500,7000,2500,1000
arm_107,1,5500,6000,3000,4500,4000,5000
arm_108,1,1500,4000,5500,3000,6500,5500
arm_109,1,3500,4000,2500,2500,2500,6500
arm_110,1,3500,6000,5500,5000,1000,5500
arm_111,1,6500,6500,5000,1000,6500,3500
arm_112,1,1500,5500,6500,2500,6500,5000
arm_113,1,6500,5000,5500,4500,6000,3000
arm_114,1,4500,1500,2500,6500,6000,6500
arm_115,1,4500,2500,6500,1000,4000,2000
arm_116,1,6000,4000,1000,2500,2000,4500
arm_117,1,2000,2000,3000,2000,3500,1500
arm_118,1,6000,3000,7000,5000,6000,1000
arm_119,1,1500,4500,2000,6500,6000,1500
arm_120,1,3000,3500,6500,2500,4500,5000
arm_121,1,6000,5000,3500,5500,4000,5500
arm_122,1,6000,1500,4500,5000,6500,6000
arm_123,1,3000,1500,1000,5000,2000,6000
arm_124,1,5000,3000,7000,3500,2500,4500
arm_125,1,6500,3500,6500,7000,6500,4000
arm_126,1,4000,1500,6500,2500,3000,3500
arm_127,1,6000,1500,2500,6500,4500,5500
arm_128,1,2500,2500,6500,4500,2000,3500
arm_129,1,6000,6000,4500,4000,5500,2000
arm_130,1,6000,2500,3000,6500,6000,2000
arm_131,1,2500,5000,6000,6500,2500,1500
arm_132,1,3500,2500,3000,7000,3500,4500
arm_133,1,4500,7000,6000,5500,2000,1500
arm_134,1,5500,2500,1500,6500,6000,6500
arm_135,1,3000,3000,1000,4000,2000,6500
arm_136,1,1500,4500,6500,5500,5000,5500
arm_137,1,4000,4500,7000,4500,1500,1000
arm_138,1,3000,3000,4500,3000,6500,6000
arm_139,1,1500,2500,5500,5500,3500,7000
arm_140,1,1000,7000,3000,4000,3000,4500
arm_141,1,7000,4500,5500,6000,6000,3500
arm_142,1,1500,3500,3000,3000,6000,6000
arm_143,1,4500,2500,6500,2000,5500,5500
arm_144,1,2000,4000,2500,2000,4000,4500
arm_145,1,4000,5000,6000,3500,4000,4000
arm_146,1,1500,5000,5000,6500,6500,6500
arm_147,1,4500,1000,4500,2000,3000,7000
arm_148,1,2500,1000,5500,7000,2000,2000
arm_149,1,3000,1500,1500,7000,6000,7000
arm_150,1,6000,2500,3000,4500,3000,1500
arm_151,1,2000,5500,2000,5000,1000,5500
arm_152,1,2500,1500,3500,4000,6500,5000
arm_153,1,1500,3000,5500,5500,7000,5000
arm_154,1,6000,4000,6000,6000,2000,2000
arm_155,1,4500,5000,3000,6500,2000,7000
arm_156,1,4000,5000,6000,5000,6000,5500
arm_157,1,3000,6500,5000,4000,4500,4000
arm_158,1,2500,3500,1000,5000,5000,2500
arm_159,1,5000,1000,4000,4500,2500,2500
arm_160,1,4000,3000,1500,1000,4500,1500
arm_161,1,6500,2000,5500,5500,6500,3500
arm_162,1,3000,4500,3000,2500,4000,5000
arm_163,1,4500,6500,1500,2500,2000,1000
arm_164,1,4000,3500,7000,3000,1000,6000
arm_165,1,6500,7000,4500,5500,6000,5500
arm_166,1,7000,1000,1000,6000,1500,5500
arm_167,1,5500,4500,5500,6000,6000,2000
arm_168,1,3500,1000,5000,4000,7000,5500
arm_169,1,7000,6500,3500,6500,4500,1500
arm_170,1,6000,4000,2000,1500,4000,5000
arm_171,1,6500,6000,6500,5500,1500,7000
arm_172,1,2500,7000,2500,3500,6000,2000
arm_173,1,2500,5000,3000,5500,5000,3500
arm_174,1,1000,6000,6000,4500,3500,1000
arm_175,1,1000,6000,1500,6000,3500,5000
arm_176,1,1000,6000,2000,2000,1000,2000
arm_177,1,4000,4000,6000,7000,6500,2500
arm_178,1,4500,6500,2500,7000,7000,1000
arm_179,1,6500,1000,6500,3500,3000,1500
arm_180,1,1000,6500,2000,2000,1500,7000
arm_181,1,2500,6500,2500,4000,4500,3500
arm_182,1,4500,6500,3500,6500,6000,2000
arm_183,1,6000,3500,1500,1500,1000,5000
arm_184,1,1500,3500,4000,5000,2500,4500
arm_185,1,4000,7000,2500,5000,1000,4000
arm_186,1,7000,4500,5500,4000,6000,1500
arm_187,1,1500,5000,4500,2500,3000,3000
arm_188,1,4000,5000,5000,2000,1000,7000
arm_189,1,5000,6500,2500,6500,5000,3500
arm_190,1,4000,4500,5500,1000,4000,6500
arm_191,1,5500,6500,1500,5000,6000,4500
arm_192,1,3500,6000,6500,1500,7000,4500
arm_193,1,5000,6500,4000,1000,3500,6000
arm_194,1,1000,5000,4500,1500,1500,2500
arm_195,1,1000,6500,3000,5000,2000,2000
arm_196,1,5500,3000,7000,5500,4000,4500
arm_197,1,2500,2500,5000,3500,6000,1500
arm_198,1,5500,6500,1000,5500,1500,6500
arm_199,1,1000,2000,6000,3000,6500,6500
arm_200,1,5500,1000,2500,5000,3000,5500
arm_201,1,6500,6000,1500,6000,3500,5000
arm_202,1,5000,2000,2000,4000,1000,4000
arm_203,1,5000,2000,1500,1000,6000,6000
arm_204,1,5000,4000,3500,4500,6500,6000
arm_205,1,5000,1000,4500,6500,3000,6500
arm_206,1,4000,3500,4500,5500,5500,6000
arm_207,1,2000,4500,3000,4500,5000,1500
arm_208,1,2500,6000,5000,6000,7000,5000
arm_209,1,1000,6500,1500,4500,4500,5000
arm_0,2,7000,6500,1000,7000,6500,2500
arm_1,2,6000,5000,3500,1000,2000,1000
arm_2,2,3000,6500,4500,5000,6500,5000
arm_3,2,5500,3000,2000,6500,6000,6500
arm_4,2,2000,2000,2000,3000,1500,6000
arm_5,2,5000,4000,5500,3000,4500,3000
arm_6,2,6500,1500,6000,6500,3000,6000
arm_7,2,1500,7000,1000,2000,3000,5000
arm_8,2,4500,4000,3000,5500,2000,5500
arm_9,2,7000,5500,2500,6000,4500,6000
arm_10,2,1500,5000,3500,1500,4500,2500
arm_11,2,4500,5000,1500,2500,6000,4500
arm_12,2,2000,3500,3500,2000,3500,1000
arm_13,2,7000,7000,1500,5000,3000,3500
arm_14,2,1500,4000,6500,7000,5000,3500
arm_15,2,5000,3000,1000,4000,2000,7000
arm_16,2,2000,3500,3500,5500,6000,6000
arm_17,2,3500,1500,3500,4000,4500,4500
arm_18,2,4500,3000,3500,7000,7000,3500
arm_19,2,1000,2000,2000,5500,4500,6000
arm_20,2,2500,7000,2000,6000,3000,1500
arm_21,2,1500,4000,5500,7000,1000,6500
arm_22,2,5000,3000,2000,4500,1500,2000
arm_23,2,3000,4500,6500,5000,4500,3000
arm_24,2,6000,5000,2000,5000,1000,5500
arm_25,2,4500,1000,2000,4500,6000,2500
arm_26,2,4000,2500,6000,7000,3000,5000
arm_27,2,5000,1500,3500,7000,1500,4500
arm_28,2,3500,3000,3000,1000,4000,4500
arm_29,2,3000,7000,5000,2500,1500,6000
arm_30,2,1500,6500,6000,1000,5500,1000
arm_31,2,6500,4000,4000,4000,7000,4500
arm_32,2,2500,4000,7000,4500,6500,6500
arm_33,2,4500,1000,4000,4500,4000,1000
arm_34,2,6000,2000,5500,5000,1000,2000
arm_35,2,5500,3500,6500,1000,6500,6000
arm_36,2,2500,3000,1500,1000,5000,5000
arm_37,2,7000,3500,3000,3000,2500,4000
arm_38,2,7000,2000,7000,2500,1000,4500
arm_39,2,6500,6000,7000,3000,6500,1500
arm_40,2,5000,2500,4500,2000,1000,6500
arm_41,2,7000,4500,6000,2500,4500,3500
arm_42,2,6500,4000,5500,5500,4000,7000
arm_43,2,1000,3500,6500,1500,2500,5500
arm_44,2,4000,1000,3500,5500,5000,4500
arm_45,2,1000,2500,4000,4000,3000,3500
arm_46,2,4000,4000,6000,6000,7000,1500
arm_47,2,5000,4000,7000,2000,4000,4500
arm_48,2,6000,6000,7000,2000,1000,3000
arm_49,2,3000,7000,7000,3500,1500,2500
arm_50,2,3500,5500,5000,3500,3500,1500
arm_51,2,5500,1000,2000,3500,5000,1500
arm_52,2,5500,4000,3500,1500,3500,4000
arm_53,2,6000,6000,2500,3500,7000,6500
arm_54,2,3000,4500,3000,7000,6000,1500
arm_55,2,7000,2000,7000,1500,5000,5000
arm_56,2,3500,5000,7000,6500,4500,2000
arm_57,2,4000,4500,5500,3000,1000,3500
arm_58,2,1500,1500,5500,5500,4000,2500
arm_59,2,6500,5500,5000,5500,7000,3500
arm_60,2,3000,6500,4000,5000,2000,4000
arm_61,2,5000,5000,4000,3000,7000,5000
arm_62,2,5500,6500,3500,1000,4500,4500
arm_63,2,3500,6000,4500,3500,1000,6000
arm_64,2,5500,7000,6000,6500,7000,5000
arm_65,2,5000,6500,3000,4000,4500,3000
arm_66,2,7000,2500,6500,7000,6500,4000
arm_67,2,3000,7000,5500,3500,3500,4500
arm_68,2,2500,1500,4000,2000,3000,1000
arm_69,2,5000,1000,4000,7000,6500,4000
arm_70,2,4500,1500,1000,7000,3000,6500
arm_71,2,3000,3000,5000,2000,1000,6000
arm_72,2,4000,6000,3500,5500,7000,6000
arm_73,2,1000,1000,6000,6000,5000,2000
arm_74,2,1000,3500,4000,3500,6500,4500
arm_75,2,5500,7000,3500,2500,7000,6500
arm_76,2,3500,4000,2000,1000,6500,6500
arm_77,2,5500,3000,4000,3500,6000,7000
arm_78,2,6500,2000,7000,4500,6500,2000
arm_79,2,2000,4000,2500,2000,7000,4000
arm_80,2,1000,6000,3500,1500,4000,5500
arm_81,2,4000,2500,4500,1000,2500,5000
arm_82,2,5000,6000,1000,4000,4000,4000
arm_83,2,1500,5500,1000,6500,5500,7000
arm_84,2,1000,3000,4000,5500,1500,6000
arm_85,2,1500,3500,3500,7000,3500,4000
arm_86,2,2000,6500,2500,5000,2500,4500
arm_87,2,7000,6000,1500,3000,6500,4500
arm_88,2,4500,4000,3500,5500,6000,4500
arm_89,2,3000,1500,4500,6000,3000,7000
arm_90,2,5000,3500,3500,1500,2500,6500
arm_91,2,5000,6500,1000,2500,4500,2500
arm_92,2,7000,2000,5500,5500,5500,4500
arm_93,2,6000,4000,4000,5500,4500,6000
arm_94,2,3000,5000,3500,6500,5500,6000
arm_95,2,3000,6000,5500,4500,4000,1000
arm_96,2,2000,7000,1000,5500,3500,4000
arm_97,2,2000,6000,3000,4000,4500,2000
arm_98,2,5500,4000,3500,4500,5000,5500
arm_99,2,6500,3500,5000,3000,5500,3000
arm_100,2,6000,3500,1500,1500,3000,6500
arm_101,2,1000,1500,1000,1500,3500,5000
arm_102,2,3000,1500,1000,3000,3500,2000
arm_103,2,5500,4000,4500,6000,1500,3500
arm_104,2,6000,6000,4000,3500,2500,4500
arm_105,2,7000,2000,6500,2500,5000,4000
arm_106,2,4000,7000,5500,7000,2500,1000
arm_107,2,5500,6000,3000,4500,4000,5000
arm_108,2,1500,4000,5500,3000,6500,5500
arm_109,2,3500,4000,2500,2500,2500,6500
arm_110,2,3500,6000,5500,5000,1000,5500
arm_111,2,6500,6500,5000,1000,6500,3500
arm_112,2,1500,5500,6500,2500,6500,5000
arm_113,2,6500,5000,5500,4500,6000,3000
arm_114,2,4500,1500,2500,6500,6000,6500
arm_115,2,4500,2500,6500,1000,4000,2000
arm_116,2,6000,4000,1000,2500,2000,4500
arm_117,2,2000,2000,3000,2000,3500,1500
arm_118,2,6000,3000,7000,5000,6000,1000
arm_119,2,1500,4500,2000,6500,6000,1500
arm_120,2,3000,3500,6500,2500,4500,5000
arm_121,2,6000,5000,3500,5500,4000,5500
arm_122,2,6000,1500,4500,5000,6500,6000
arm_123,2,3000,1500,1000,5000,2000,6000
arm_124,2,5000,3000,7000,3500,2500,4500
arm_125,2,6500,3500,6500,7000,6500,4000
arm_126,2,4000,1500,6500,2500,3000,3500
arm_127,2,6000,1500,2500,6500,4500,5500
arm_128,2,2500,2500,6500,4500,2000,3500
arm_129,2,6000,6000,4500,4000,5500,2000
arm_130,2,6000,2500,3000,6500,6000,2000
arm_131,2,2500,5000,6000,6500,2500,1500
arm_132,2,3500,2500,3000,7000,3500,4500
arm_133,2,4500,7000,6000,5500,2000,1500
arm_134,2,5500,2500,1500,6500,6000,6500
arm_135,2,3000,3000,1000,4000,2000,6500
arm_136,2,1500,4500,6500,5500,5000,5500
arm_137,2,4000,4500,7000,4500,1500,1000
arm_138,2,3000,3000,4500,3000,6500,6000
arm_139,2,1500,2500,5500,5500,3500,7000
arm_140,2,1000,7000,3000,4000,3000,4500
arm_141,2,7000,4500,5500,6000,6000,3500
arm_142,2,1500,3500,3000,3000,6000,6000
arm_143,2,4500,2500,6500,2000,5500,5500
arm_144,2,2000,4000,2500,2000,4000,4500
arm_145,2,4000,5000,6000,3500,4000,4000
arm_146,2,1500,5000,5000,6500,6500,6500
arm_147,2,4500,1000,4500,2000,3000,7000
arm_148,2,2500,1000,5500,7000,2000,2000
arm_149,2,3000,1500,1500,7000,6000,7000
arm_150,2,6000,2500,3000,4500,3000,1500
arm_151,2,2000,5500,2000,5000,1000,5500
arm_152,2,2500,1500,3500,4000,6500,5000
arm_153,2,1500,3000,5500,5500,7000,5000
arm_154,2,6000,4000,6000,6000,2000,2000
arm_155,2,4500,5000,3000,6500,2000,7000
arm_156,2,4000,5000,6000,5000,6000,5500
arm_157,2,3000,6500,5000,4000,4500,4000
arm_158,2,2500,3500,1000,5000,5000,2500
arm_159,2,5000,1000,4000,4500,2500,2500
arm_160,2,4000,3000,1500,1000,4500,1500
arm_161,2,6500,2000,5500,5500,6500,3500
arm_162,2,3000,4500,3000,2500,4000,5000
arm_163,2,4500,6500,1500,2500,2000,1000
arm_164,2,4000,3500,7000,3000,1000,6000
arm_165,2,6500,7000,4500,5500,6000,5500
arm_166,2,7000,1000,1000,6000,1500,5500
arm_167,2,5500,4500,5500,6000,6000,2000
arm_168,2,3500,1000,5000,4000,7000,5500
arm_169,2,7000,6500,3500,6500,4500,1500
arm_170,2,6000,4000,2000,1500,4000,5000
arm_171,2,6500,6000,6500,5500,1500,7000
arm_172,2,2500,7000,2500,3500,6000,2000
arm_173,2,2500,5000,3000,5500,5000,3500
arm_174,2,1000,6000,6000,4500,3500,1000
arm_175,2,1000,6000,1500,6000,3500,5000
arm_176,2,1000,6000,2000,2000,1000,2000
arm_177,2,4000,4000,6000,7000,6500,2500
arm_178,2,4500,6500,2500,7000,7000,1000
arm_179,2,6500,1000,6500,3500,3000,1500
arm_180,2,1000,6500,2000,2000,1500,7000
arm_181,2,2500,6500,2500,4000,4500,3500
arm_182,2,4500,6500,3500,6500,6000,2000
arm_183,2,6000,3500,1500,1500,1000,5000
arm_184,2,1500,3500,4000,5000,2500,4500
arm_185,2,4000,7000,2500,5000,1000,4000
arm_186,2,7000,4500,5500,4000,6000,1500
arm_187,2,1500,5000,4500,2500,3000,3000
arm_188,2,4000,5000,5000,2000,1000,7000
arm_189,2,5000,6500,2500,6500,5000,3500
arm_190,2,4000,4500,5500,1000,4000,6500
arm_191,2,5500,6500,1500,5000,6000,4500
arm_192,2,3500,6000,6500,1500,7000,4500
arm_193,2,5000,6500,4000,1000,3500,6000
arm_194,2,1000,5000,4500,1500,1500,2500
arm_195,2,1000,6500,3000,5000,2000,2000
arm_196,2,5500,3000,7000,5500,4000,4500
arm_197,2,2500,2500,5000,3500,6000,1500
arm_198,2,5500,6500,1000,5500,1500,6500
arm_199,2,1000,2000,6000,3000,6500,6500
arm_200,2,5500,1000,2500,5000,3000,5500
arm_201,2,6500,6000,1500,6000,3500,5000
arm_202,2,5000,2000,2000,4000,1000,4000
arm_203,2,5000,2000,1500,1000,6000,6000
arm_204,2,5000,4000,3500,4500,6500,6000
arm_205,2,5000,1000,4500,6500,3000,6500
arm_206,2,4000,3500,4500,5500,5500,6000
arm_207,2,2000,4500,3000,4500,5000,1500
arm_208,2,2500,6000,5000,6000,7000,5000
arm_209,2,1000,6500,1500,4500,4500,5000
arm_0,3,7000,6500,1000,7000,6500,2500
arm_1,3,6000,5000,3500,1000,2000,1000
arm_2,3,3000,6500,4500,5000,6500,5000
arm_3,3,5500,3000,2000,6500,6000,6500
arm_4,3,2000,2000,2000,3000,1500,6000
arm_5,3,5000,4000,5500,3000,4500,3000
arm_6,3,6500,1500,6000,6500,3000,6000
arm_7,3,1500,7000,1000,2000,3000,5000
arm_8,3,4500,4000,3000,5500,2000,5500
arm_9,3,7000,5500,2500,6000,4500,6000
arm_10,3,1500,5000,3500,1500,4500,2500
arm_11,3,4500,5000,1500,2500,6000,4500
arm_12,3,2000,3500,3500,2000,3500,1000
arm_13,3,7000,7000,1500,5000,3000,3500
arm_14,3,1500,4000,6500,7000,5000,3500
arm_15,3,5000,3000,1000,4000,2000,7000
arm_16,3,2000,3500,3500,5500,6000,6000
arm_17,3,3500,1500,3500,4000,4500,4500
arm_18,3,4500,3000,3500,7000,7000,3500
arm_19,3,1000,2000,2000,5500,4500,6000
arm_20,3,2500,7000,2000,6000,3000,1500
arm_21,3,1500,4000,5500,7000,1000,6500
arm_22,3,5000,3000,2000,4500,1500,2000
arm_23,3,3000,4500,6500,5000,4500,3000
arm_24,3,6000,5000,2000,5000,1000,5500
arm_25,3,4500,1000,2000,4500,6000,2500
arm_26,3,4000,2500,6000,7000,3000,5000
arm_27,3,5000,1500,3500,7000,1500,4500
arm_28,3,3500,3000,3000,1000,4000,4500
arm_29,3,3000,7000,5000,2500,1500,6000
arm_30,3,1500,6500,6000,1000,5500,1000
arm_31,3,6500,4000,4000,4000,7000,4500
arm_32,3,2500,4000,7000,4500,6500,6500
arm_33,3,4500,1000,4000,4500,4000,1000
arm_34,3,6000,2000,5500,5000,1000,2000
arm_35,3,5500,3500,6500,1000,6500,6000
arm_36,3,2500,3000,1500,1000,5000,5000
arm_37,3,7000,3500,3000,3000,2500,4000
arm_38,3,7000,2000,7000,2500,1000,4500
arm_39,3,6500,6000,7000,3000,6500,1500
arm_40,3,5000,2500,4500,2000,1000,6500
arm_41,3,7000,4500,6000,2500,4500,3500
arm_42,3,6500,4000,5500,5500,4000,7000
arm_43,3,1000,3500,6500,1500,2500,5500
arm_44,3,4000,1000,3500,5500,5000,4500
arm_45,3,1000,2500,4000,4000,3000,3500
arm_46,3,4000,4000,6000,6000,7000,1500
arm_47,3,5000,4000,7000,2000,4000,4500
arm_48,3,6000,6000,7000,2000,1000,3000
arm_49,3,3000,7000,7000,3500,1500,2500
arm_50,3,3500,5500,5000,3500,3500,1500
arm_51,3,5500,1000,2000,3500,5000,1500
arm_52,3,5500,4000,3500,1500,3500,4000
arm_53,3,6000,6000,2500,3500,7000,6500
arm_54,3,3000,4500,3000,7000,6000,1500
arm_55,3,7000,2000,7000,1500,5000,5000
arm_56,3,3500,5000,7000,6500,4500,2000
arm_57,3,4000,4500,5500,3000,1000,3500
arm_58,3,1500,1500,5500,5500,4000,2500
arm_59,3,6500,5500,5000,5500,7000,3500
arm_60,3,3000,6500,4000,5000,2000,4000
arm_61,3,5000,5000,4000,3000,7000,5000
arm_62,3,5500,6500,3500,1000,4500,4500
arm_63,3,3500,6000,4500,3500,1000,6000
arm_64,3,5500,7000,6000,6500,7000,5000
arm_65,3,5000,6500,3000,4000,4500,3000
arm_66,3,7000,2500,6500,7000,6500,4000
arm_67,3,3000,7000,5500,3500,3500,4500
arm_68,3,2500,1500,4000,2000,3000,1000
arm_69,3,5000,1000,4000,7000,6500,4000
arm_70,3,4500,1500,1000,7000,3000,6500
arm_71,3,3000,3000,5000,2000,1000,6000
arm_72,3,4000,6000,3500,5500,7000,6000
arm_73,3,1000,1000,6000,6000,5000,2000
arm_74,3,1000,3500,4000,3500,6500,4500
arm_75,3,5500,7000,3500,2500,7000,6500
arm_76,3,3500,4000,2000,1000,6500,6500
arm_77,3,5500,3000,4000,3500,6000,7000
arm_78,3,6500,2000,7000,4500,6500,2000
arm_79,3,2000,4000,2500,2000,7000,4000
arm_80,3,1000,6000,3500,1500,4000,5500
arm_81,3,4000,2500,4500,1000,2500,5000
arm_82,3,5000,6000,1000,4000,4000,4000
arm_83,3,1500,5500,1000,6500,5500,7000
arm_84,3,1000,3000,4000,5500,1500,6000
arm_85,3,1500,3500,3500,7000,3500,4000
arm_86,3,2000,6500,2500,5000,2500,4500
arm_87,3,7000,6000,1500,3000,6500,4500
arm_88,3,4500,4000,3500,5500,6000,4500
arm_89,3,3000,1500,4500,6000,3000,7000
arm_90,3,5000,3500,3500,1500,2500,6500
arm_91,3,5000,6500,1000,2500,4500,2500
arm_92,3,7000,2000,5500,5500,5500,4500
arm_93,3,6000,4000,4000,5500,4500,6000
arm_94,3,3000,5000,3500,6500,5500,6000
arm_95,3,3000,6000,5500,4500,4000,1000
arm_96,3,2000,7000,1000,5500,3500,4000
arm_97,3,2000,6000,3000,4000,4500,2000
arm_98,3,5500,4000,3500,4500,5000,5500
arm_99,3,6500,3500,5000,3000,5500,3000
arm_100,3,6000,3500,1500,1500,3000,6500
arm_101,3,1000,1500,1000,1500,3500,5000
arm_102,3,3000,1500,1000,3000,3500,2000
arm_103,3,5500,4000,4500,6000,1500,3500
arm_104,3,6000,6000,4000,3500,2500,4500
arm_105,3,7000,2000,6500,2500,5000,4000
arm_106,3,4000,7000,5500,7000,2500,1000
arm_107,3,5500,6000,3000,4500,4000,5000
arm_108,3,1500,4000,5500,3000,6500,5500
arm_109,3,3500,4000,2500,2500,2500,6500
arm_110,3,3500,6000,5500,5000,1000,5500
arm_111,3,6500,6500,5000,1000,6500,3500
arm_112,3,1500,5500,6500,2500,6500,5000
arm_113,3,6500,5000,5500,4500,6000,3000
arm_114,3,4500,1500,2500,6500,6000,6500
arm_115,3,4500,2500,6500,1000,4000,2000
arm_116,3,6000,4000,1000,2500,2000,4500
arm_117,3,2000,2000,3000,2000,3500,1500
arm_118,3,6000,3000,7000,5000,6000,1000
arm_119,3,1500,4500,2000,6500,6000,1500
arm_120,3,3000,3500,6500,2500,4500,5000
arm_121,3,6000,5000,3500,5500,4000,5500
arm_122,3,6000,1500,4500,5000,6500,6000
arm_123,3,3000,1500,1000,5000,2000,6000
arm_124,3,5000,3000,7000,3500,2500,4500
arm_125,3,6500,3500,6500,7000,6500,4000
arm_126,3,4000,1500,6500,2500,3000,3500
arm_127,3,6000,1500,2500,6500,4500,5500
arm_128,3,2500,2500,6500,4500,2000,3500
arm_129,3,6000,6000,4500,4000,5500,2000
arm_130,3,6000,2500,3000,6500,6000,2000
arm_131,3,2500,5000,6000,6500,2500,1500
arm_132,3,3500,2500,3000,7000,3500,4500
arm_133,3,4500,7000,6000,5500,2000,1500
arm_134,3,5500,2500,1500,6500,6000,6500
arm_135,3,3000,3000,1000,4000,2000,6500
arm_136,3,1500,4500,6500,5500,5000,5500
arm_137,3,4000,4500,7000,4500,1500,1000
