instance,epoch,link0,link1,link2,link3,link4,link5
arm_187,1,6000,3000,0.0,0.0,0.0,0.0
arm_188,1,4000,6500,0.0,0.0,0.0,0.0
arm_189,1,6500,2500,0.0,0.0,0.0,0.0
arm_190,1,4000,5000,0.0,0.0,0.0,0.0
arm_191,1,5500,6000,0.0,0.0,0.0,0.0
arm_192,1,1000,6500,0.0,0.0,0.0,0.0
arm_193,1,2000,3500,0.0,0.0,0.0,0.0
arm_194,1,6500,3500,0.0,0.0,0.0,0.0
arm_195,1,1000,5000,0.0,0.0,0.0,0.0
arm_196,1,2500,5500,0.0,0.0,0.0,0.0
arm_197,1,6000,6000,0.0,0.0,0.0,0.0
arm_198,1,5000,5500,0.0,0.0,0.0,0.0
arm_199,1,2500,2000,0.0,0.0,0.0,0.0
arm_200,1,3500,2000,0.0,0.0,0.0,0.0
arm_201,1,1500,5000,0.0,0.0,0.0,0.0
arm_0,2,5500,6500,0.0,0.0,0.0,0.0
arm_1,2,3000,5500,0.0,0.0,0.0,0.0
arm_2,2,6000,7000,0.0,0.0,0.0,0.0
arm_3,2,4500,3000,0.0,0.0,0.0,0.0
arm_4,2,6000,6000,0.0,0.0,0.0,0.0
arm_5,2,1000,6500,0.0,0.0,0.0,0.0
arm_6,2,5000,5000,0.0,0.0,0.0,0.0
arm_7,2,5500,1500,0.0,0.0,0.0,0.0
arm_8,2,2000,2000,0.0,0.0,0.0,0.0
arm_9,2,4000,7000,0.0,0.0,0.0,0.0
arm_10,2,4500,1500,0.0,0.0,0.0,0.0
arm_11,2,2000,2500,0.0,0.0,0.0,0.0
arm_12,2,2000,6500,0.0,0.0,0.0,0.0
arm_13,2,7000,6000,0.0,0.0,0.0,0.0
arm_14,2,6000,4000,0.0,0.0,0.0,0.0
arm_15,2,7000,3500,0.0,0.0,0.0,0.0
arm_16,2,2000,4500,0.0,0.0,0.0,0.0
arm_17,2,2000,5000,0.0,0.0,0.0,0.0
arm_18,2,4000,3500,0.0,0.0,0.0,0.0
arm_19,2,4500,1500,0.0,0.0,0.0,0.0
arm_20,2,5000,4000,0.0,0.0,0.0,0.0
arm_21,2,5500,4000,0.0,0.0,0.0,0.0
arm_22,2,1500,2500,0.0,0.0,0.0,0.0
arm_23,2,6000,3500,0.0,0.0,0.0,0.0
arm_24,2,5000,2500,0.0,0.0,0.0,0.0
arm_25,2,6500,1500,0.0,0.0,0.0,0.0
arm_26,2,7000,2500,0.0,0.0,0.0,0.0
arm_27,2,6000,4500,0.0,0.0,0.0,0.0
arm_28,2,4500,7000,0.0,0.0,0.0,0.0
arm_29,2,2500,3500,0.0,0.0,0.0,0.0
arm_30,2,3000,3500,0.0,0.0,0.0,0.0
arm_31,2,3000,6500,0.0,0.0,0.0,0.0
arm_32,2,7000,2000,0.0,0.0,0.0,0.0
arm_33,2,2000,4500,0.0,0.0,0.0,0.0
arm_34,2,3500,2500,0.0,0.0,0.0,0.0
arm_35,2,7000,7000,0.0,0.0,0.0,0.0
arm_36,2,4000,4500,0.0,0.0,0.0,0.0
arm_37,2,7000,6000,0.0,0.0,0.0,0.0
arm_38,2,5000,4500,0.0,0.0,0.0,0.0
arm_39,2,6000,6000,0.0,0.0,0.0,0.0
arm_40,2,6500,5500,0.0,0.0,0.0,0.0
arm_41,2,3000,3000,0.0,0.0,0.0,0.0
arm_42,2,5500,1000,0.0,0.0,0.0,0.0
arm_43,2,4000,1000,0.0,0.0,0.0,0.0
arm_44,2,1500,6000,0.0,0.0,0.0,0.0
arm_45,2,5000,2500,0.0,0.0,0.0,0.0
arm_46,2,5000,5000,0.0,0.0,0.0,0.0
arm_47,2,3000,7000,0.0,0.0,0.0,0.0
arm_48,2,3000,1000,0.0,0.0,0.0,0.0
arm_49,2,5500,6500,0.0,0.0,0.0,0.0
arm_50,2,6500,6000,0.0,0.0,0.0,0.0
arm_51,2,6000,4500,0.0,0.0,0.0,0.0
arm_52,2,6000,2500,0.0,0.0,0.0,0.0
arm_53,2,4500,3000,0.0,0.0,0.0,0.0
arm_54,2,6000,4000,0.0,0.0,0.0,0.0
arm_55,2,4500,3500,0.0,0.0,0.0,0.0
arm_56,2,6500,7000,0.0,0.0,0.0,0.0
arm_57,2,6500,3000,0.0,0.0,0.0,0.0
arm_58,2,1500,5500,0.0,0.0,0.0,0.0
arm_59,2,5500,6500,0.0,0.0,0.0,0.0
arm_60,2,6000,1000,0.0,0.0,0.0,0.0
arm_61,2,5500,7000,0.0,0.0,0.0,0.0
arm_62,2,6500,1500,0.0,0.0,0.0,0.0
arm_63,2,3000,4500,0.0,0.0,0.0,0.0
arm_64,2,7000,4000,0.0,0.0,0.0,0.0
arm_65,2,5500,5500,0.0,0.0,0.0,0.0
arm_66,2,1500,6500,0.0,0.0,0.0,0.0
arm_67,2,1000,4000,0.0,0.0,0.0,0.0
arm_68,2,4000,3000,0.0,0.0,0.0,0.0
arm_69,2,1500,1000,0.0,0.0,0.0,0.0
arm_70,2,6500,5000,0.0,0.0,0.0,0.0
arm_71,2,4000,4500,0.0,0.0,0.0,0.0
arm_72,2,2000,2500,0.0,0.0,0.0,0.0
arm_73,2,7000,3000,0.0,0.0,0.0,0.0
arm_74,2,3500,6000,0.0,0.0,0.0,0.0
arm_75,2,5500,6000,0.0,0.0,0.0,0.0
arm_76,2,3500,5500,0.0,0.0,0.0,0.0
arm_77,2,4500,3500,0.0,0.0,0.0,0.0
arm_78,2,5500,7000,0.0,0.0,0.0,0.0
arm_79,2,5500,1000,0.0,0.0,0.0,0.0
arm_80,2,5500,7000,0.0,0.0,0.0,0.0
arm_81,2,5500,4500,0.0,0.0,0.0,0.0
arm_82,2,5000,3000,0.0,0.0,0.0,0.0
arm_83,2,1500,3500,0.0,0.0,0.0,0.0
arm_84,2,2500,7000,0.0,0.0,0.0,0.0
arm_85,2,2000,6500,0.0,0.0,0.0,0.0
arm_86,2,1500,6500,0.0,0.0,0.0,0.0
arm_87,2,2000,1000,0.0,0.0,0.0,0.0
arm_88,2,7000,6000,0.0,0.0,0.0,0.0
arm_89,2,5500,7000,0.0,0.0,0.0,0.0
arm_90,2,1000,5500,0.0,0.0,0.0,0.0
arm_91,2,6500,4000,0.0,0.0,0.0,0.0
arm_92,2,6000,5000,0.0,0.0,0.0,0.0
arm_93,2,5500,2000,0.0,0.0,0.0,0.0
arm_94,2,3500,1500,0.0,0.0,0.0,0.0
arm_95,2,5000,1500,0.0,0.0,0.0,0.0
arm_96,2,1500,2000,0.0,0.0,0.0,0.0
arm_97,2,3500,2000,0.0,0.0,0.0,0.0
arm_98,2,3000,1000,0.0,0.0,0.0,0.0
arm_99,2,2000,6500,0.0,0.0,0.0,0.0
arm_100,2,3500,1000,0.0,0.0,0.0,0.0
arm_101,2,1500,5000,0.0,0.0,0.0,0.0
arm_102,2,5500,3500,0.0,0.0,0.0,0.0
arm_103,2,1000,3000,0.0,0.0,0.0,0.0
arm_104,2,4500,1000,0.0,0.0,0.0,0.0
arm_105,2,2000,3000,0.0,0.0,0.0,0.0
arm_106,2,5000,1500,0.0,0.0,0.0,0.0
arm_107,2,2000,4000,0.0,0.0,0.0,0.0
arm_108,2,2000,1000,0.0,0.0,0.0,0.0
arm_109,2,4000,3000,0.0,0.0,0.0,0.0
arm_110,2,3500,7000,0.0,0.0,0.0,0.0
arm_111,2,4000,3000,0.0,0.0,0.0,0.0
arm_112,2,4500,2000,0.0,0.0,0.0,0.0
arm_113,2,3500,4500,0.0,0.0,0.0,0.0
arm_114,2,6500,1000,0.0,0.0,0.0,0.0
arm_115,2,2500,1500,0.0,0.0,0.0,0.0
arm_116,2,3000,3500,0.0,0.0,0.0,0.0
arm_117,2,5000,5500,0.0,0.0,0.0,0.0
arm_118,2,6500,6500,0.0,0.0,0.0,0.0
arm_119,2,6000,1000,0.0,0.0,0.0,0.0
arm_120,2,5500,3500,0.0,0.0,0.0,0.0
arm_121,2,3500,1500,0.0,0.0,0.0,0.0
arm_122,2,5000,2500,0.0,0.0,0.0,0.0
arm_123,2,2000,6000,0.0,0.0,0.0,0.0
arm_124,2,4000,2000,0.0,0.0,0.0,0.0
arm_125,2,5000,1000,0.0,0.0,0.0,0.0
arm_126,2,1000,6500,0.0,0.0,0.0,0.0
arm_127,2,3500,7000,0.0,0.0,0.0,0.0
arm_128,2,6000,2500,0.0,0.0,0.0,0.0
arm_129,2,7000,4500,0.0,0.0,0.0,0.0
arm_130,2,7000,5000,0.0,0.0,0.0,0.0
arm_131,2,7000,6500,0.0,0.0,0.0,0.0
arm_132,2,7000,5500,0.0,0.0,0.0,0.0
arm_133,2,5000,1000,0.0,0.0,0.0,0.0
arm_134,2,1500,5000,0.0,0.0,0.0,0.0
arm_135,2,4000,2000,0.0,0.0,0.0,0.0
arm_136,2,2500,1000,0.0,0.0,0.0,0.0
arm_137,2,2000,2000,0.0,0.0,0.0,0.0
arm_138,2,6000,3000,0.0,0.0,0.0,0.0
arm_139,2,4000,2000,0.0,0.0,0.0,0.0
arm_140,2,3000,3000,0.0,0.0,0.0,0.0
arm_141,2,7000,5500,0.0,0.0,0.0,0.0
arm_142,2,3500,1000,0.0,0.0,0.0,0.0
arm_143,2,2000,2000,0.0,0.0,0.0,0.0
arm_144,2,3500,5000,0.0,0.0,0.0,0.0
arm_145,2,2000,3000,0.0,0.0,0.0,0.0
arm_146,2,1000,1500,0.0,0.0,0.0,0.0
arm_147,2,2500,1500,0.0,0.0,0.0,0.0
arm_148,2,5500,6500,0.0,0.0,0.0,0.0
arm_149,2,5500,4500,0.0,0.0,0.0,0.0
arm_150,2,2500,1000,0.0,0.0,0.0,0.0
arm_151,2,3000,7000,0.0,0.0,0.0,0.0
arm_152,2,6000,5000,0.0,0.0,0.0,0.0
arm_153,2,3000,4000,0.0,0.0,0.0,0.0
arm_154,2,1000,1500,0.0,0.0,0.0,0.0
arm_155,2,4000,3000,0.0,0.0,0.0,0.0
arm_156,2,5000,3000,0.0,0.0,0.0,0.0
arm_157,2,2000,3500,0.0,0.0,0.0,0.0
arm_158,2,3000,6500,0.0,0.0,0.0,0.0
arm_159,2,5000,5000,0.0,0.0,0.0,0.0
arm_160,2,3500,2500,0.0,0.0,0.0,0.0
arm_161,2,2000,3000,0.0,0.0,0.0,0.0
arm_162,2,5500,3000,0.0,0.0,0.0,0.0
arm_163,2,6500,5000,0.0,0.0,0.0,0.0
arm_164,2,2000,5500,0.0,0.0,0.0,0.0
arm_165,2,5500,2500,0.0,0.0,0.0,0.0
arm_166,2,4500,4500,0.0,0.0,0.0,0.0
arm_167,2,5500,5000,0.0,0.0,0.0,0.0
arm_168,2,2500,3000,0.0,0.0,0.0,0.0
arm_169,2,1500,6500,0.0,0.0,0.0,0.0
arm_170,2,7000,1000,0.0,0.0,0.0,0.0
arm_171,2,5000,6500,0.0,0.0,0.0,0.0
arm_172,2,6000,6000,0.0,0.0,0.0,0.0
arm_173,2,1000,2000,0.0,0.0,0.0,0.0
arm_174,2,1000,3000,0.0,0.0,0.0,0.0
arm_175,2,6500,3000,0.0,0.0,0.0,0.0
arm_176,2,5000,6500,0.0,0.0,0.0,0.0
arm_177,2,2000,2000,0.0,0.0,0.0,0.0
arm_178,2,2000,4000,0.0,0.0,0.0,0.0
arm_179,2,2500,4000,0.0,0.0,0.0,0.0
arm_180,2,5000,7000,0.0,0.0,0.0,0.0
arm_181,2,1000,7000,0.0,0.0,0.0,0.0
arm_182,2,4000,6000,0.0,0.0,0.0,0.0
arm_183,2,1500,7000,0.0,0.0,0.0,0.0
arm_184,2,6500,2500,0.0,0.0,0.0,0.0
arm_185,2,1000,1000,0.0,0.0,0.0,0.0
arm_186,2,1500,3000,0.0,0.0,0.0,0.0
arm_187,2,6000,3000,0.0,0.0,0.0,0.0
arm_188,2,4000,6500,0.0,0.0,0.0,0.0
arm_189,2,6500,2500,0.0,0.0,0.0,0.0
arm_190,2,4000,5000,0.0,0.0,0.0,0.0
arm_191,2,5500,6000,0.0,0.0,0.0,0.0
arm_192,2,1000,6500,0.0,0.0,0.0,0.0
arm_193,2,2000,3500,0.0,0.0,0.0,0.0
arm_194,2,6500,3500,0.0,0.0,0.0,0.0
arm_195,2,1000,5000,0.0,0.0,0.0,0.0
arm_196,2,2500,5500,0.0,0.0,0.0,0.0
arm_197,2,6000,6000,0.0,0.0,0.0,0.0
arm_198,2,5000,5500,0.0,0.0,0.0,0.0
arm_199,2,2500,2000,0.0,0.0,0.0,0.0
arm_200,2,3500,2000,0.0,0.0,0.0,0.0
arm_201,2,1500,5000,0.0,0.0,0.0,0.0
arm_0,3,5500,6500,0.0,0.0,0.0,0.0
arm_1,3,3000,5500,0.0,0.0,0.0,0.0
arm_2,3,6000,7000,0.0,0.0,0.0,0.0
arm_3,3,4500,3000,0.0,0.0,0.0,0.0
arm_4,3,6000,6000,0.0,0.0,0.0,0.0
arm_5,3,1000,6500,0.0,0.0,0.0,0.0
arm_6,3,5000,5000,0.0,0.0,0.0,0.0
arm_7,3,5500,1500,0.0,0.0,0.0,0.0
arm_8,3,2000,2000,0.0,0.0,0.0,0.0
arm_9,3,4000,7000,0.0,0.0,0.0,0.0
arm_10,3,4500,1500,0.0,0.0,0.0,0.0
arm_11,3,2000,2500,0.0,0.0,0.0,0.0
arm_12,3,2000,6500,0.0,0.0,0.0,0.0
arm_13,3,7000,6000,0.0,0.0,0.0,0.0
arm_14,3,6000,4000,0.0,0.0,0.0,0.0
arm_15,3,7000,3500,0.0,0.0,0.0,0.0
arm_16,3,2000,4500,0.0,0.0,0.0,0.0
arm_17,3,2000,5000,0.0,0.0,0.0,0.0
arm_18,3,4000,3500,0.0,0.0,0.0,0.0
arm_19,3,4500,1500,0.0,0.0,0.0,0.0
arm_20,3,5000,4000,0.0,0.0,0.0,0.0
arm_21,3,5500,4000,0.0,0.0,0.0,0.0
arm_22,3,1500,2500,0.0,0.0,0.0,0.0
arm_23,3,6000,3500,0.0,0.0,0.0,0.0
arm_24,3,5000,2500,0.0,0.0,0.0,0.0
arm_25,3,6500,1500,0.0,0.0,0.0,0.0
arm_26,3,7000,2500,0.0,0.0,0.0,0.0
arm_27,3,6000,4500,0.0,0.0,0.0,0.0
arm_28,3,4500,7000,0.0,0.0,0.0,0.0
arm_29,3,2500,3500,0.0,0.0,0.0,0.0
arm_30,3,3000,3500,0.0,0.0,0.0,0.0
arm_31,3,3000,6500,0.0,0.0,0.0,0.0
arm_32,3,7000,2000,0.0,0.0,0.0,0.0
arm_33,3,2000,4500,0.0,0.0,0.0,0.0
arm_34,3,3500,2500,0.0,0.0,0.0,0.0
arm_35,3,7000,7000,0.0,0.0,0.0,0.0
arm_36,3,4000,4500,0.0,0.0,0.0,0.0
arm_37,3,7000,6000,0.0,0.0,0.0,0.0
arm_38,3,5000,4500,0.0,0.0,0.0,0.0
arm_39,3,6000,6000,0.0,0.0,0.0,0.0
arm_40,3,6500,5500,0.0,0.0,0.0,0.0
arm_41,3,3000,3000,0.0,0.0,0.0,0.0
arm_42,3,5500,1000,0.0,0.0,0.0,0.0
arm_43,3,4000,1000,0.0,0.0,0.0,0.0
arm_44,3,1500,6000,0.0,0.0,0.0,0.0
arm_45,3,5000,2500,0.0,0.0,0.0,0.0
arm_46,3,5000,5000,0.0,0.0,0.0,0.0
arm_47,3,3000,7000,0.0,0.0,0.0,0.0
arm_48,3,3000,1000,0.0,0.0,0.0,0.0
arm_49,3,5500,6500,0.0,0.0,0.0,0.0
arm_50,3,6500,6000,0.0,0.0,0.0,0.0
arm_51,3,6000,4500,0.0,0.0,0.0,0.0
arm_52,3,6000,2500,0.0,0.0,0.0,0.0
arm_53,3,4500,3000,0.0,0.0,0.0,0.0
arm_54,3,6000,4000,0.0,0.0,0.0,0.0
arm_55,3,4500,3500,0.0,0.0,0.0,0.0
arm_56,3,6500,7000,0.0,0.0,0.0,0.0
arm_57,3,6500,3000,0.0,0.0,0.0,0.0
arm_58,3,1500,5500,0.0,0.0,0.0,0.0
arm_59,3,5500,6500,0.0,0.0,0.0,0.0
arm_60,3,6000,1000,0.0,0.0,0.0,0.0
arm_61,3,5500,7000,0.0,0.0,0.0,0.0
arm_62,3,6500,1500,0.0,0.0,0.0,0.0
arm_63,3,3000,4500,0.0,0.0,0.0,0.0
arm_64,3,7000,4000,0.0,0.0,0.0,0.0
arm_65,3,5500,5500,0.0,0.0,0.0,0.0
arm_66,3,1500,6500,0.0,0.0,0.0,0.0
arm_67,3,1000,4000,0.0,0.0,0.0,0.0
arm_68,3,4000,3000,0.0,0.0,0.0,0.0
arm_69,3,1500,1000,0.0,0.0,0.0,0.0
arm_70,3,6500,5000,0.0,0.0,0.0,0.0
arm_71,3,4000,4500,0.0,0.0,0.0,0.0
arm_72,3,2000,2500,0.0,0.0,0.0,0.0
arm_73,3,7000,3000,0.0,0.0,0.0,0.0
arm_74,3,3500,6000,0.0,0.0,0.0,0.0
arm_75,3,5500,6000,0.0,0.0,0.0,0.0
arm_76,3,3500,5500,0.0,0.0,0.0,0.0
